,database,question,verified_output,correct
4345,game_1,What are the student IDs for everybody who worked for more than 10 hours per week on all sports?,SELECT city_code FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   WHERE T1.Hours_Played > 10,0
4346,game_1,What is the first name and last name of the student who have most number of sports?,SELECT T2.lname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   GROUP BY T3.sportname ORDER BY T3.SportName DESC LIMIT 1,0
4347,game_1,What is the first and last name of the student who played the most sports?,SELECT T2.lname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   ORDER BY T3.SportName DESC LIMIT 1,0
4348,game_1,Which sport has most number of students on scholarship?,SELECT T3.sportname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   GROUP BY T3.sportname ORDER BY COUNT(*) DESC LIMIT 1,0
4349,game_1,What is the sport with the most scholarship students?,SELECT sportname FROM SportsInfo ORDER BY SportsInfo.OnScholarship DESC LIMIT 1,1
4350,game_1,Show total hours per week and number of games played for student David Shieber.,"SELECT COUNT(*) ,  T2.hours_played ,  T3.hoursperweek FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T2.StuID   WHERE T3.GamesPlayed  ='David Shieber'",0
4351,game_1,What is the total number of hours per work and number of games played by David Shieber?,"SELECT COUNT(*) ,  T2.gamesplayed FROM SportsInfo AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID WHERE T1.Hours_Played  ='David Shieber' AND T2.GamesPlayed  ='David Shieber'",0
4352,game_1,Show total hours per week and number of games played for students under 20.,"SELECT COUNT(*) ,  T2.hours_played ,  T3.hoursperweek FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T2.StuID   WHERE T3.GamesPlayed < '20' ",0
4353,game_1,What is the total number of hours per week and number of games played by students under 20?,SELECT COUNT(*) FROM Student AS T2 JOIN Plays_Games AS T3 ON T2.StuID = T3.StuID    JOIN Video_Games AS T1 ON T1.GameID = T3.GameID    JOIN SportsInfo AS T4 ON T4.StuID = T3.StuID   WHERE T4.HoursPerWeek < '20'  GROUP BY T3.hours_played,0
4354,game_1,How many students play video games?,SELECT COUNT(*) FROM Student AS T3 JOIN Plays_Games AS T2 ON T3.StuID = T2.StuID    JOIN Video_Games AS T1 ON T1.GameID = T2.GameID  ,0
4355,game_1,What are ids and total number of hours played for each game?,"SELECT T2.gamesplayed ,  COUNT(*) ,  T1.stuid FROM SportsInfo AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID GROUP BY T2.gamesplayed",0
4356,game_1,Show all student ids and the number of hours played.,"SELECT COUNT(*) ,  T2.stuid FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID",0
4357,game_1,What are the ids of all students and number of hours played?,"SELECT T2.stuid ,  T1.hours_played FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID",0
4358,game_1,Show the game name that has most number of hours played.,"SELECT T2.sportname ,  MAX(T1.Hours_Played) FROM SportsInfo AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID GROUP BY T1.hours_played ORDER BY COUNT(*) DESC LIMIT 1",0
4359,game_1,What is the name of the game that has been played the most?,SELECT T2.lname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID  ,0
4360,game_1,Show all game names played by at least 1000 hours.,SELECT sportname FROM SportsInfo AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID GROUP BY T2.sportname HAVING COUNT(*)>= 1000,0
4361,game_1,What are the names of all the games that have been played for at least 1000 hours?,SELECT T2.lname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   WHERE T3.GamesPlayed = '1000'  GROUP BY T1.hours_played HAVING COUNT(*) >= 1000,0
4362,game_1,What are the names of all games played by Linda Smith?,SELECT T2.lname FROM Student AS T2 JOIN Plays_Games AS T1 ON T2.StuID = T1.StuID    JOIN SportsInfo AS T3 ON T3.StuID = T1.StuID   WHERE T3.GamesPlayed  ='Linda Smith',0
4363,customers_and_addresses,Find the name of all customers.,SELECT Customers.customer_name FROM Customers,1
4364,customers_and_addresses,What are the names of all the customers?,SELECT Customers.customer_name FROM Customers,1
4365,customers_and_addresses,How many customers are there?,SELECT COUNT(*) FROM Customers,1
4366,customers_and_addresses,Return the total number of distinct customers.,SELECT COUNT(*) FROM Customers,1
4367,customers_and_addresses,What is the average amount of items ordered in each order?,"SELECT Order_Items.order_quantity ,Order_Items.order_quantity FROM Order_Items GROUP BY order_quantity",0
4368,customers_and_addresses,Find the average order quantity per order.,SELECT AVG(Order_Items.order_quantity) FROM Order_Items,1
4369,customers_and_addresses,"What are the names of customers who use payment method ""Cash""?",SELECT Customers.customer_name FROM Customers WHERE Customers.payment_method = 'Cash' ,1
4370,customers_and_addresses,"Which customers use ""Cash"" for payment method? Return the customer names.",SELECT customer_name FROM Customers,0
4371,customers_and_addresses,Which payment method is used by most customers?,SELECT payment_method FROM Customers GROUP BY Customers.payment_method ORDER BY COUNT(*) DESC LIMIT 1,1
4372,customers_and_addresses,Find the payment method that is used most frequently.,SELECT payment_method FROM Customers,0
4373,customers_and_addresses,What are the names of customers using the most popular payment method?,SELECT Customers.customer_name FROM Customers ORDER BY Customers.payment_method DESC LIMIT 1,0
4374,customers_and_addresses,What are all the payment methods?,SELECT payment_method FROM Customers,0
4375,customers_and_addresses,Return all the distinct payment methods used by customers.,SELECT DISTINCT(Customers.payment_method) FROM Customers,1
4376,customers_and_addresses,"Find the name of all customers whose name contains ""Alex"".",SELECT Customers.customer_name FROM Customers WHERE Customers.customer_name = 'Alex' ,0
4377,customers_and_addresses,"Which customer's name contains ""Alex""? Find the full name.",SELECT customer_name FROM Customers,0
4378,customers_and_addresses,"Which product's detail contains the word ""Latte"" or ""Americano""? Return the full detail.",SELECT product_details FROM Products AS T2 JOIN Customer_Addresses AS T1 ON T2.product_id = T1.customer_id    JOIN Customers AS T3 ON T3.customer_id = T1.customer_id   WHERE T3.customer_name  = 'Latte'  OR T3.customer_name  = 'Americano' ,0
4379,customers_and_addresses,"What is the address content of the customer named ""Maudie Kertzmann""?",SELECT T3.address_content FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id  ,0
4380,customers_and_addresses,"Return the address content for the customer whose name is ""Maudie Kertzmann"".",SELECT address_content FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id   WHERE T2.customer_name  = 'Maudie Kertzmann' ,1
4381,customers_and_addresses,"How many customers are living in city ""Lake Geovannyton""?",SELECT COUNT(*) FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id   WHERE T3.city  = 'Lake Geovannyton' ,1
4382,customers_and_addresses,Find the number of customers who live in the city called Lake Geovannyton.,SELECT COUNT(*) FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id   WHERE T3.city  ='Lake Geovannyton',1
4383,customers_and_addresses,What are the names of customers who live in Colorado state?,SELECT T2.customer_name FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id   WHERE T3.state_province_county  = 'Colorado',1
4384,customers_and_addresses,What are the cities no customers live in?,SELECT city FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id  ,0
4385,customers_and_addresses,List all the distinct cities,SELECT DISTINCT(Addresses.city) FROM Addresses,1
4386,customers_and_addresses,Find the city with post code 255.,SELECT city FROM Addresses WHERE Addresses.zip_postcode  = '255' ,1
4387,customers_and_addresses,Which city is post code 255 located in?,"SELECT city ,zip_postcode FROM Addresses",0
4388,customers_and_addresses,Find the state and country of all cities with post code starting with 4.,"SELECT Addresses.state_province_county ,country FROM Addresses WHERE Addresses.zip_postcode = '4' ",0
4389,customers_and_addresses,What are the state and country of all the cities that have post codes starting with 4.\,"SELECT Addresses.state_province_county ,country FROM Addresses WHERE Addresses.zip_postcode = '4' ",0
4390,customers_and_addresses,List the countries having more than 4 addresses listed.,SELECT country FROM Addresses GROUP BY Addresses.country HAVING COUNT(*)> 4,1
4391,customers_and_addresses,For which countries are there more than four distinct addresses listed?,SELECT country FROM Addresses,0
4392,customers_and_addresses,List all the contact channel codes that were used less than 5 times.,SELECT channel_code FROM Customer_Contact_Channels AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_date < 5,0
4393,customers_and_addresses,Which contact channel codes were used less than 5 times?,SELECT channel_code FROM Customer_Contact_Channels AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_date < 5,0
4394,customers_and_addresses,"Find the contact channel code that was used by the customer named ""Tillman Ernser"".",SELECT channel_code FROM Customers AS T3 JOIN Customer_Addresses AS T2 ON T3.customer_id = T2.customer_id    JOIN Customer_Contact_Channels AS T1 ON T1.customer_id = T2.customer_id  ,0
4395,customers_and_addresses,Compute the average active time span of contact channels.,SELECT Customer_Contact_Channels.active_to_date FROM Customer_Contact_Channels,0
4396,customers_and_addresses,What is the channel code and contact number of the customer contact channel that was active for the longest time?,"SELECT COUNT(*) ,Customer_Contact_Channels.channel_code ,contact_number FROM Customer_Contact_Channels",0
4397,customers_and_addresses,Return the channel code and contact number of the customer contact channel whose active duration was the longest.,"SELECT COUNT(*) ,Customer_Contact_Channels.channel_code FROM Customer_Contact_Channels",0
4398,customers_and_addresses,Find the name and active date of the customer that use email as the contact channel.,"SELECT T3.customer_name ,  T1.active_to_date FROM Customers AS T3 JOIN Customer_Addresses AS T2 ON T3.customer_id = T2.customer_id    JOIN Customer_Contact_Channels AS T1 ON T1.customer_id = T2.customer_id  ",0
4399,customers_and_addresses,What are the name and active date of the customers whose contact channel code is email?,"SELECT T3.customer_name ,  T1.active_to_date FROM Customers AS T3 JOIN Customer_Addresses AS T2 ON T3.customer_id = T2.customer_id    JOIN Customer_Contact_Channels AS T1 ON T1.customer_id = T2.customer_id  ",0
4400,customers_and_addresses,What is the name of the customer that made the order with the largest quantity?,"SELECT T2.customer_name ,  MAX(T1.order_quantity) FROM Customers AS T2 JOIN Customer_Orders AS T3 ON T2.customer_id = T3.customer_id    JOIN Order_Items AS T1 ON T1.order_id = T3.order_id   ORDER BY MAX(T1.order_quantity)",0
4401,customers_and_addresses,What is the name of the customer that has purchased the most items?,SELECT Customers.customer_name FROM Customers,0
4402,customers_and_addresses,What is the payment method of the customer that has purchased the least quantity of items?,SELECT Customers.payment_method FROM Customers,0
4403,customers_and_addresses,Tell me the payment method used by the customer who ordered the least amount of goods in total.,SELECT T3.payment_method FROM Products AS T2 JOIN Customer_Addresses AS T1 ON T2.product_id = T1.customer_id    JOIN Customers AS T3 ON T3.customer_id = T1.customer_id  ,0
4404,customers_and_addresses,"What is the total quantity of products purchased by ""Rodrick Heaney""?",SELECT T2.order_quantity FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id,0
4405,customers_and_addresses,"Tell me the total quantity of products bought by the customer called ""Rodrick Heaney"".",SELECT T3.order_quantity FROM Products AS T2 JOIN Customer_Addresses AS T1 ON T2.product_id = T1.customer_id    JOIN Customers AS T4 ON T4.customer_id = T1.customer_id    JOIN Order_Items AS T3 ON T3.order_id = T1.address_id  ,0
4406,customers_and_addresses,"How many orders have detail ""Second time""?",SELECT COUNT(*) FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id    JOIN Customer_Orders AS T3 ON T3.order_id = T2.order_id   WHERE T1.product_details  = 'Second time' ,0
4407,customers_and_addresses,"Find the customer name and date of the orders that have the status ""Delivered"".","SELECT T2.customer_name ,  T3.order_date FROM Customers AS T2 JOIN Customer_Orders AS T3 ON T2.customer_id = T3.customer_id    JOIN Order_Items AS T1 ON T1.order_id = T3.order_id   WHERE T3.order_status = 'Delivered' ",0
4408,customers_and_addresses,"What are the customer name and date of the orders whose status is ""Delivered"".","SELECT T2.customer_name ,  T3.order_date FROM Customers AS T2 JOIN Customer_Orders AS T3 ON T2.customer_id = T3.customer_id    JOIN Order_Items AS T1 ON T1.order_id = T3.order_id   WHERE T3.order_status = 'Delivered' ",0
4409,customers_and_addresses,"What is the total number of products that are in orders with status ""Cancelled""?",SELECT COUNT(*) FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id    JOIN Customer_Orders AS T3 ON T3.order_id = T2.order_id   WHERE T3.order_status = 'Cancelled' ,0
4410,customers_and_addresses,"Find the total quantity of products associated with the orders in the ""Cancelled"" status.",SELECT T2.order_quantity FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id    JOIN Customer_Orders AS T3 ON T3.order_id = T2.order_id   WHERE T3.order_details = 'Cancelled'  OR T3.order_details = 'status' ,0
4411,customers_and_addresses,Find the total amount of products ordered before 2018-03-17 07:13:53.,SELECT T2.order_quantity FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id,0
4412,customers_and_addresses,What is the total amount of products purchased before 2018-03-17 07:13:53?,SELECT T2.order_quantity FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id,0
4413,customers_and_addresses,Who made the latest order?,SELECT order_date FROM Customer_Orders,0
4414,customers_and_addresses,What is the most frequently ordered product? Tell me the detail of the product,SELECT T1.product_details FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id,0
4415,customers_and_addresses,What are the name and ID of the product bought the most.,SELECT T3.customer_name FROM Products AS T2 JOIN Customer_Addresses AS T1 ON T2.product_id = T1.customer_id    JOIN Customers AS T3 ON T3.customer_id = T1.customer_id  ,0
4416,customers_and_addresses,Find the name of customers who did not pay with Cash.,SELECT Customers.customer_name FROM Customers,0
4417,customers_and_addresses,What is the name of customers who do not use Cash as payment method.,SELECT Customers.customer_name FROM Customers,0
4418,music_4,How many artists are there?,"SELECT COUNT(*) ,artist FROM artist",0
4419,music_4,Count the number of artists.,SELECT COUNT(*) FROM artist,1
4420,music_4,List the age of all music artists.,SELECT artist.age FROM artist,1
4421,music_4,What are the ages of all music artists?,SELECT artist.age FROM artist,1
4422,music_4,What is the average age of all artists?,SELECT AVG(artist.Age) FROM artist,1
4423,music_4,Return the average age across all artists.,"SELECT artist ,AVG(artist.Age) FROM artist",0
4424,music_4,"What are the famous titles of the artist ""Triumfall""?",SELECT artist.famous_title FROM artist,0
4425,music_4,"Return the famous titles of the artist called ""Triumfall"".",SELECT artist.famous_title FROM artist,0
4426,music_4,What are the distinct Famous release dates?,SELECT DISTINCT(artist.Famous_Release_date) FROM artist,1
4427,music_4,Give the distinct famous release dates for all artists.,SELECT DISTINCT(artist.Famous_Release_date) FROM artist,1
4428,music_4,Return the dates of ceremony and the results of all music festivals,"SELECT music_festival.date_of_ceremony ,music_festival.result FROM music_festival",1
4429,music_4,What are the dates of ceremony and results for each music festival?,SELECT music_festival.date_of_ceremony FROM music_festival GROUP BY music_festival.id,0
4430,music_4,"What are the category of music festivals with result ""Awarded""?",SELECT music_festival.category FROM music_festival WHERE music_festival.Result = 'Awarded' ,1
4431,music_4,"Return the categories of music festivals that have the result ""Awarded"".",SELECT music_festival.category FROM music_festival WHERE music_festival.Result = 'Awarded' ,1
4432,music_4,What are the maximum and minimum week on top of all volumes?,"SELECT MAX(volume.Weeks_on_Top) ,MIN(volume.Weeks_on_Top) FROM volume",1
4433,music_4,Give the maximum and minimum weeks on top across all volumes.,"SELECT T2.volume ,  MAX(T1.Weeks_on_Top) ,  MIN(T1.Weeks_on_Top) FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID",0
4434,music_4,What are the songs in volumes with more than 1 week on top?,"SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID WHERE T1.Weeks_on_Top > 1",0
4435,music_4,Give the songs included in volumes that have more than 1 week on top.,SELECT song FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID WHERE T2.Volume  > '1'  GROUP BY T1.weeks_on_top HAVING COUNT(*)> 1,0
4436,music_4,Please list all songs in volumes in ascending alphabetical order.,"SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID ORDER BY T2.Volume",0
4437,music_4,"What are the the songs in volumes, listed in ascending order?","SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID ORDER BY  T2.Volume ASC",0
4438,music_4,How many distinct artists do the volumes associate to?,SELECT COUNT(DISTINCT(T1.Artist)) FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID    JOIN music_festival AS T3 ON T3.ID = T2.Artist_ID  ,0
4439,music_4,Count the number of distinct artists who have volumes.,"SELECT COUNT(*) ,  COUNT(*) FROM artist WHERE  Artist_ID IN (SELECT Artist_ID  FROM volume)",0
4440,music_4,Please show the date of ceremony of the volumes that last more than 2 weeks on top.,SELECT T2.date_of_ceremony FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID WHERE T2.Date_of_ceremony > '2' ,0
4441,music_4,What are the dates of ceremony at music festivals corresponding to volumes that lasted more than 2 weeks on top?,SELECT T1.issue_date FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID WHERE T2.Date_of_ceremony > '2' ,0
4442,music_4,"Please show the songs that have result ""nominated"" at music festivals.",SELECT song FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID WHERE T2.Result  = 'nominated'  OR T2.Result  = 'at music festivals' ,0
4443,music_4,What are the songs in volumes that have resulted in a nomination at music festivals?,"SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID",0
4444,music_4,"What are the issue dates of volumes associated with the artist ""Gorgoroth""?",SELECT T2.issue_date FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID,0
4445,music_4,What are the songs in volumes associated with the artist aged 32 or older?,"SELECT T2.song ,  T3.volume FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID    JOIN music_festival AS T3 ON T3.ID = T2.Artist_ID   WHERE T1.Artist  = '32' ",0
4446,music_4,What is the average weeks on top of volumes associated with the artist aged 25 or younger?,SELECT T2.weeks_on_top FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T1.Age  = 25,0
4447,music_4,Return the average number of weeks on top for volumes by artists that are at most 25 years old.,SELECT AVG(T2.Weeks_on_Top) FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T2.Weeks_on_Top = '25'  GROUP BY T2.weeks_on_top HAVING COUNT(*)<= 25,0
4448,music_4,What are the famous title of the artists associated with volumes with more than 2 weeks on top?,SELECT T1.famous_title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T2.Weeks_on_Top > 2,1
4449,music_4,Return the famous titles for artists that have volumes that lasted more than 2 weeks on top.,SELECT famous_title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID    JOIN music_festival AS T3 ON T3.ID = T2.Artist_ID   WHERE T3.Volume > '2' ,0
4450,music_4,Please list the age and famous title of artists in descending order of age.,"SELECT artist.age ,famous_title FROM artist ORDER BY artist.Age DESC",1
4451,music_4,"What are the famous titles and ages of each artist, listed in descending order by age?","SELECT artist.famous_title ,age FROM artist GROUP BY artist.artist_id ORDER BY artist.Age DESC",1
4452,music_4,What is the famous release date of the artist with the oldest age?,SELECT artist.famous_release_date FROM artist ORDER BY artist.Age DESC LIMIT 1,1
4453,music_4,Return the famous release date for the oldest artist.,SELECT famous_release_date FROM artist ORDER BY artist.Artist DESC LIMIT 1,1
4454,music_4,Please show the categories of the music festivals and the count.,SELECT music_festival.category FROM music_festival,0
4455,music_4,Return the number of music festivals of each category.,"SELECT music_festival.category ,COUNT(*) FROM music_festival GROUP BY music_festival.category",1
4456,music_4,What is the most common result of the music festival?,SELECT music_festival.result FROM music_festival GROUP BY music_festival.result ORDER BY COUNT(*) DESC LIMIT 1,1
4457,music_4,Return the result that is most frequent at music festivals.,"SELECT result ,music_festival FROM music_festival GROUP BY music_festival.music_festival ORDER BY COUNT(*) DESC LIMIT 1",0
4458,music_4,Please show the categories of the music festivals with count more than 1.,SELECT music_festival.category FROM music_festival,0
4459,music_4,What are the categories of music festivals for which there have been more than 1 music festival?,SELECT music_festival.category FROM music_festival GROUP BY music_festival.category HAVING COUNT(*)> 1,1
4460,music_4,What is the song in the volume with the maximum weeks on top?,"SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID ORDER BY T1.Weeks_on_Top DESC LIMIT 1",0
4461,music_4,Return the song in the volume that has spent the most weeks on top?,"SELECT T1.song ,  T2.volume FROM music_festival AS T2 JOIN volume AS T1 ON T2.ID = T1.Artist_ID ORDER BY T1.Weeks_on_Top DESC LIMIT 1",0
4462,music_4,Find the famous titles of artists that do not have any volume.,SELECT artist.famous_title FROM artist WHERE  Artist_ID NOT IN (SELECT Artist_ID  FROM volume),1
4463,music_4,What are the famous titles of artists who do not have any volumes?,SELECT artist.famous_title FROM artist WHERE  Artist_ID NOT IN (SELECT Artist_ID  FROM volume),1
4464,music_4,What is the issue date of the volume with the minimum weeks on top?,SELECT volume.issue_date FROM volume ORDER BY volume.Weeks_on_Top ASC LIMIT 1,1
4465,music_4,Return the issue date of the volume that has spent the fewest weeks on top.,SELECT volume.issue_date FROM volume ORDER BY volume.Weeks_on_Top ASC LIMIT 1,1
4466,music_4,How many distinct artists have volumes?,SELECT COUNT(DISTINCT(T1.Artist)) FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID    JOIN music_festival AS T3 ON T3.ID = T2.Artist_ID  ,0
4467,music_4,Count the number of artists who have had volumes.,"SELECT COUNT(*) ,  COUNT(*) FROM artist WHERE  Artist_ID IN (SELECT Artist_ID  FROM volume)",0
4468,music_4,"Please show the results of music festivals and the number of music festivals that have had each, ordered by this count.","SELECT COUNT(*) ,music_festival.result FROM music_festival GROUP BY music_festival.result",0
4469,music_4,What are the issue dates of volumes associated with the artist aged 23 or younger?,SELECT T2.issue_date FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID WHERE T1.Age  = 23,0
4470,music_4,Return the issue dates of volumes by artists who are at most 23 years old?,SELECT T2.issue_date FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID = T2.Artist_ID GROUP BY T2.issue_date HAVING COUNT(*)<= 23,0
4471,roller_coaster,How many roller coasters are there?,SELECT COUNT(*) FROM roller_coaster,1
4472,roller_coaster,List the names of roller coasters by ascending order of length.,SELECT roller_coaster.name FROM roller_coaster ORDER BY roller_coaster.Length ASC,1
4473,roller_coaster,What are the lengths and heights of roller coasters?,"SELECT roller_coaster.length ,height FROM roller_coaster",1
4474,roller_coaster,"List the names of countries whose language is not ""German"".",SELECT country.name FROM country WHERE country.Languages != 'German' ,1
4475,roller_coaster,Show the statuses of roller coasters longer than 3300 or higher than 100.,SELECT roller_coaster.status FROM roller_coaster,0
4476,roller_coaster,What are the speeds of the longest roller coaster?,SELECT roller_coaster.speed FROM roller_coaster,0
4477,roller_coaster,What is the average speed of roller coasters?,SELECT AVG(roller_coaster.Speed) FROM roller_coaster,1
4478,roller_coaster,Show the different statuses and the numbers of roller coasters for each status.,SELECT roller_coaster.status FROM roller_coaster GROUP BY roller_coaster.status,0
4479,roller_coaster,Please show the most common status of roller coasters.,SELECT roller_coaster.status FROM roller_coaster GROUP BY roller_coaster.status ORDER BY COUNT(*) DESC LIMIT 1,1
4480,roller_coaster,List the status shared by more than two roller coaster.,SELECT status FROM roller_coaster GROUP BY roller_coaster.status HAVING COUNT(*)> 2,1
4481,roller_coaster,Show the park of the roller coaster with the highest speed.,SELECT roller_coaster.park FROM roller_coaster ORDER BY roller_coaster.Speed DESC LIMIT 1,1
4482,roller_coaster,Show the names of roller coasters and names of country they are in.,SELECT T2.name FROM country AS T2 JOIN roller_coaster AS T1 ON T2.Country_ID = T1.Country_ID,0
4483,roller_coaster,Show the names of countries that have more than one roller coaster.,SELECT T2.name FROM country AS T2 JOIN roller_coaster AS T1 ON T2.Country_ID = T1.Country_ID GROUP BY T2.name HAVING COUNT(*)> 1,1
4484,roller_coaster,Show the name and population of the country that has the highest roller coaster.,"SELECT T2.name ,  population FROM country AS T2 JOIN roller_coaster AS T1 ON T2.Country_ID = T1.Country_ID GROUP BY T2.population ORDER BY COUNT(*) DESC LIMIT 1",0
4485,roller_coaster,Show the names of countries and the average speed of roller coasters from each country.,"SELECT T1.name ,  T1.speed ,  AVG(T1.Speed) FROM country AS T2 JOIN roller_coaster AS T1 ON T2.Country_ID = T1.Country_ID GROUP BY T2.country_id",0
4486,roller_coaster,How many countries do not have an roller coaster longer than 3000?,SELECT COUNT(*) FROM country AS T2 JOIN roller_coaster AS T1 ON T2.Country_ID = T1.Country_ID HAVING COUNT (*) = 3000,0
4487,ship_1,How many different captain ranks are there?,SELECT COUNT(DISTINCT(captain.Rank)) FROM captain,1
4488,ship_1,Count the number of different ranks of captain.,SELECT COUNT(DISTINCT(captain.Rank)) FROM captain,1
4489,ship_1,How many captains are in each rank?,"SELECT captain.Rank ,COUNT(*) FROM captain GROUP BY captain.rank",1
4490,ship_1,Count the number of captains that have each rank.,"SELECT captain.rank ,COUNT(*) FROM captain GROUP BY captain.rank",1
4491,ship_1,How many captains with younger than 50 are in each rank?,"SELECT captain.Rank ,COUNT(*) FROM captain WHERE captain.age < '50'  GROUP BY captain.rank",1
4492,ship_1,Count the number of captains younger than 50 of each rank.,"SELECT captain.rank ,COUNT(*) FROM captain WHERE captain.age < '50'  GROUP BY captain.rank",1
4493,ship_1,Sort all captain names by their ages from old to young.,"SELECT name ,age FROM captain",0
4494,ship_1,"What are the names of captains, sorted by age descending?",SELECT captain.name FROM captain ORDER BY captain.age DESC,1
4495,ship_1,"Find the name, class and rank of all captains.","SELECT captain.name ,class ,rank FROM captain",1
4496,ship_1,"What are the names, classes, and ranks of all captains?","SELECT captain.name ,class ,rank FROM captain",1
4497,ship_1,Which rank is the most common among captains?,SELECT rank FROM captain GROUP BY captain.rank ORDER BY COUNT(*) DESC LIMIT 1,1
4498,ship_1,Return the rank for which there are the fewest captains.,SELECT rank FROM captain GROUP BY captain.rank ORDER BY COUNT(*) ASC LIMIT 1,0
4499,ship_1,Which classes have more than two captains?,SELECT class FROM captain GROUP BY captain.class HAVING COUNT(*)> 2,1
4500,ship_1,Give the classes that have more than two captains.,SELECT class FROM captain GROUP BY captain.class HAVING COUNT(*)> 2,1
