,database,question,sql
485,student_transcripts_tracking,How many different departments offer degrees?,SELECT count(DISTINCT department_id) FROM Degree_Programs
486,student_transcripts_tracking,How many different degree names are offered?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
487,student_transcripts_tracking,How many different degrees are offered?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
488,student_transcripts_tracking,How many degrees does the engineering department offer?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer'
489,student_transcripts_tracking,How many degrees does the engineering department have?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer'
490,student_transcripts_tracking,What are the names and descriptions of all the sections?,"SELECT section_name ,  section_description FROM Sections"
491,student_transcripts_tracking,What are the names and descriptions for all the sections?,"SELECT section_name ,  section_description FROM Sections"
492,student_transcripts_tracking,What are the names and id of courses having at most 2 sections?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2"
493,student_transcripts_tracking,What are the names and ids of every course with less than 2 sections?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2"
494,student_transcripts_tracking,List the section_name in reversed lexicographical order.,SELECT section_name FROM Sections ORDER BY section_name DESC
495,student_transcripts_tracking,What are the names of the sections in reverse alphabetical order?,SELECT section_name FROM Sections ORDER BY section_name DESC
496,student_transcripts_tracking,What is the semester which most student registered in? Show both the name and the id.,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
497,student_transcripts_tracking,"For each semester, what is the name and id of the one with the most students registered?","SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
498,student_transcripts_tracking,What is the description of the department whose name has the substring the computer?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
499,student_transcripts_tracking,What is the department description for the one whose name has the word computer?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
500,student_transcripts_tracking,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2"
501,student_transcripts_tracking,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2"
502,student_transcripts_tracking,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'"
503,student_transcripts_tracking,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'"
504,student_transcripts_tracking,Find the kind of program which most number of students are enrolled in?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
505,student_transcripts_tracking,What is the degree summary name that has the most number of students enrolled?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
506,student_transcripts_tracking,Find the program which most number of students are enrolled in. List both the id and the summary.,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1"
507,student_transcripts_tracking,What is the program id and the summary of the degree that has the most students enrolled?,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1"
508,student_transcripts_tracking,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.","SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1"
509,student_transcripts_tracking,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?","SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1"
510,student_transcripts_tracking,Which semesters do not have any student enrolled? List the semester name.,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
511,student_transcripts_tracking,What is the name of the semester with no students enrolled?,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
512,student_transcripts_tracking,What are all the course names of the courses which ever have students enrolled in?,SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
513,student_transcripts_tracking,What are the names of all courses that have some students enrolled?,SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
514,student_transcripts_tracking,What's the name of the course with most number of enrollments?,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
515,student_transcripts_tracking,What is the name of the course with the most students enrolled?,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
516,student_transcripts_tracking,Show the date and id of the transcript with at least 2 course results.,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2"
517,student_transcripts_tracking,What is the date and id of the transcript with at least 2 courses listed?,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2"
518,student_transcripts_tracking,What is the phone number of the man with the first name Timmothy and the last name Ward?,SELECT cell_mobile_number FROM Students WHERE first_name  =  'Timmothy' AND last_name  =  'Ward'
519,student_transcripts_tracking,What is the mobile phone number of the student named Timmothy Ward ?,select cell_mobile_number from students where first_name  =  'timmothy' and last_name  =  'ward'
520,student_transcripts_tracking,"Who is the first student to register? List the first name, middle name and last name.","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1"
521,student_transcripts_tracking,"What is the first, middle, and last name of the first student to register?","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1"
522,student_transcripts_tracking,"Who is the earliest graduate of the school? List the first name, middle name and last name.","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1"
523,student_transcripts_tracking,"What is the first, middle, and last name of the earliest school graduate?","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1"
524,student_transcripts_tracking,Whose permanent address is different from his or her current address? List his or her first name.,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
525,student_transcripts_tracking,What is the first name of the student whose permanent address is different from his or her current one?,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
526,student_transcripts_tracking,Which address holds the most number of students currently? List the address id and all lines.,"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
527,student_transcripts_tracking,"What is the id, line 1, and line 2 of the address with the most students?","SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
528,student_transcripts_tracking,"On average, when were the transcripts printed?",SELECT avg(transcript_date) FROM Transcripts
529,student_transcripts_tracking,What is the average transcript date?,SELECT avg(transcript_date) FROM Transcripts
530,student_transcripts_tracking,When is the first transcript released? List the date and details.,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
531,student_transcripts_tracking,"What is the earliest date of a transcript release, and what details can you tell me?","SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
532,student_transcripts_tracking,How many transcripts are released?,SELECT count(*) FROM Transcripts
533,student_transcripts_tracking,How many transcripts are listed?,SELECT count(*) FROM Transcripts
534,student_transcripts_tracking,What is the last transcript release date?,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
535,student_transcripts_tracking,When was the last transcript released?,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
536,student_transcripts_tracking,How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
537,student_transcripts_tracking,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
538,student_transcripts_tracking,"Show the date of the transcript which shows the least number of results, also list the id.","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
539,student_transcripts_tracking,What is the date and id of the transcript with the least number of results?,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
540,student_transcripts_tracking,How many different addresses do the students currently live?,SELECT count(DISTINCT current_address_id) FROM Students
541,student_transcripts_tracking,What are the different addresses that have students living there?,SELECT count(DISTINCT current_address_id) FROM Students
542,student_transcripts_tracking,List all the student details in reversed lexicographical order.,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
543,student_transcripts_tracking,What other details can you tell me about students in reverse alphabetical order?,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
544,student_transcripts_tracking,Describe the section h.,SELECT section_description FROM Sections WHERE section_name  =  'h'
545,student_transcripts_tracking,What is the description for the section named h?,SELECT section_description FROM Sections WHERE section_name  =  'h'
546,student_transcripts_tracking,Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
547,student_transcripts_tracking,What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
548,tvshow,List the title of all cartoons in alphabetical order.,SELECT Title FROM Cartoon ORDER BY title
549,tvshow,What are the titles of the cartoons sorted alphabetically?,SELECT Title FROM Cartoon ORDER BY title
550,tvshow,"List all cartoon directed by ""Ben Jones"".","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";"
551,tvshow,What are the names of all cartoons directed by Ben Jones?,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";"
552,tvshow,"How many cartoons were written by ""Joseph Kuhr""?","SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";"
553,tvshow,What is the number of cartoones written by Joseph Kuhr?,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";"
554,tvshow,list all cartoon titles and their directors ordered by their air date,"SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date"
555,tvshow,What is the name and directors of all the cartoons that are ordered by air date?,"SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date"
556,tvshow,"List the title of all cartoon directed by ""Ben Jones"" or ""Brandon Vietti"".","SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";"
557,tvshow,What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";"
558,tvshow,Which country has the most of TV Channels? List the country and number of TV Channels it has.,"SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;"
559,tvshow,What is the country with the most number of TV Channels and how many does it have?,"SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;"
560,tvshow,List the number of different series names and contents in the TV Channel table.,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;"
561,tvshow,How many different series and contents are listed in the TV Channel table?,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;"
562,tvshow,"What is the content of TV Channel with serial name ""Sky Radio""?","SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";"
563,tvshow,What is the content of the series Sky Radio?,"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";"
564,tvshow,"What is the Package Option of TV Channel with serial name ""Sky Radio""?","SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";"
565,tvshow,What are the Package Options of the TV Channels whose series names are Sky Radio?,"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";"
566,tvshow,How many TV Channel using language English?,"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";"
567,tvshow,How many TV Channels use the English language?,"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";"
568,tvshow,List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;"
569,tvshow,What are the languages used by the least number of TV Channels and how many channels use it?,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;"
570,tvshow,List each language and the number of TV Channels using it.,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE"
571,tvshow,"For each language, list the number of TV Channels that use it.","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE"
572,tvshow,"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";"
573,tvshow,"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";"
574,tvshow,"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";"
575,tvshow,"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";"
576,tvshow,List the Episode of all TV series sorted by rating.,SELECT Episode FROM TV_series ORDER BY rating
577,tvshow,What are all of the episodes ordered by ratings?,SELECT Episode FROM TV_series ORDER BY rating
578,tvshow,List top 3 highest Rating  TV series. List the TV series's Episode and Rating.,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;"
579,tvshow,What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;"
580,tvshow,What is minimum and maximum share of TV series?,"SELECT max(SHARE) , min(SHARE) FROM TV_series;"
581,tvshow,What is the maximum and minimum share for the TV series?,"SELECT max(SHARE) , min(SHARE) FROM TV_series;"
582,tvshow,"What is the air date of TV series with Episode ""A Love of a Lifetime""?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
583,tvshow,"When did the episode ""A Love of a Lifetime"" air?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
584,tvshow,"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
585,tvshow,"What is the weekly rank for the episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
586,tvshow,"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";"
587,tvshow,"What is the name of the series that has the episode ""A Love of a Lifetime""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";"
588,tvshow,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";"
589,tvshow,"What is the episode for the TV series named ""Sky Radio""?","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";"
590,tvshow,Find the number of cartoons directed by each of the listed directors.,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by"
591,tvshow,How many cartoons did each director create?,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by"
592,tvshow,Find the production code and channel of the most recently aired cartoon .,"select production_code ,  channel from cartoon order by original_air_date desc limit 1"
593,tvshow,What is the produdction code and channel of the most recent cartoon ?,"select production_code ,  channel from cartoon order by original_air_date desc limit 1"
594,tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes"""
595,tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes"""
596,tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
597,tvshow,What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
598,tvshow,find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'"
599,tvshow,What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'"
600,tvshow,find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2
601,tvshow,What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2
602,tvshow,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones')
603,tvshow,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones')
604,poker_player,How many poker players are there?,SELECT count(*) FROM poker_player
605,poker_player,Count the number of poker players.,SELECT count(*) FROM poker_player
606,poker_player,List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC
607,poker_player,"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC
608,poker_player,List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player"
609,poker_player,What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player"
610,poker_player,What is the average earnings of poker players?,SELECT avg(Earnings) FROM poker_player
611,poker_player,Return the average earnings across all poker players.,SELECT avg(Earnings) FROM poker_player
612,poker_player,What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
613,poker_player,Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1
614,poker_player,What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000
615,poker_player,Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000
616,poker_player,What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID
617,poker_player,Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID
618,poker_player,What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000
619,poker_player,Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000
620,poker_player,List the names of poker players ordered by the final tables made in ascending order.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made
621,poker_player,"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made
622,poker_player,What is the birth date of the poker player with the lowest earnings?,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
623,poker_player,Return the birth date of the poker player with the lowest earnings.,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1
624,poker_player,What is the money rank of the tallest poker player?,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1
625,poker_player,Return the money rank of the poker player with the greatest height.,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1
626,poker_player,What is the average earnings of poker players with height higher than 200?,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200
627,poker_player,Give average earnings of poker players who are taller than 200.,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200
628,poker_player,What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC
629,poker_player,Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC
630,poker_player,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality"
631,poker_player,How many people are there of each nationality?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality"
632,poker_player,What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1
633,poker_player,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1
634,poker_player,What are the nationalities that are shared by at least two people?,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2
635,poker_player,Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2
636,poker_player,List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC"
637,poker_player,"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC"
638,poker_player,"Show names of people whose nationality is not ""Russia"".","SELECT Name FROM people WHERE Nationality != ""Russia"""
639,poker_player,What are the names of people who are not from Russia?,"SELECT Name FROM people WHERE Nationality != ""Russia"""
640,poker_player,List the names of people that are not poker players.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
641,poker_player,What are the names of people who do not play poker?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
642,poker_player,How many distinct nationalities are there?,SELECT count(DISTINCT Nationality) FROM people
643,poker_player,Count the number of different nationalities.,SELECT count(DISTINCT Nationality) FROM people
644,voter_1,How many states are there?,SELECT count(*) FROM area_code_state
645,voter_1,"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC"
646,voter_1,"List the vote ids, phone numbers and states of all votes.","SELECT vote_id ,  phone_number ,  state FROM votes"
647,voter_1,What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM area_code_state"
648,voter_1,What is last date created of votes from the state 'CA'?,SELECT max(created) FROM votes WHERE state  =  'CA'
649,voter_1,What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway'
650,voter_1,What are the distinct states and create time of all votes?,"SELECT DISTINCT state ,  created FROM votes"
651,voter_1,What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2"
